1	パネル説明　トレジャーパネル（ゴールド、ガチャ種、宝箱）　チュートリアル1		"2014-10-15 00:00:00"	"2014-10-15 00:00:00"	0	
212	パネル説明　慈雨のマカロン　イベントID:37400-37470		"2017-11-08 00:00:00"	"2017-11-08 00:00:00"	0	
213	育成イベントチュートリアル画像　イベントID:37400-37470		"2017-11-08 00:00:00"	"2017-11-08 00:00:00"	0	
214	パネル説明　陽力の器　イベントID:37400-37470		"2017-11-08 00:00:00"	"2017-11-08 00:00:00"	0	
215	バリスタパネル説明		"2017-11-16 00:00:00"	"2017-11-16 00:00:00"	0	
216	パネル説明　砂雪だるま　イベントID:37500-37570		"2017-11-22 00:00:00"	"2017-11-22 00:00:00"	0	
217	パネル説明　バナナルナストーン　イベントID:37500-37570		"2017-11-22 00:00:00"	"2017-11-22 00:00:00"	0	
218	パネル説明　サーフボードパネル　イベントID:37500-37570		"2017-11-22 00:00:00"	"2017-11-22 00:00:00"	0	
219	パネル説明　ご馳走パネル　イベントID:37600-37670		"2017-12-06 00:00:00"	"2017-12-06 00:00:00"	0	
220	パネル説明　トナカイのぬいぐるみ　イベントID:37600-37670		"2017-12-06 00:00:00"	"2017-12-06 00:00:00"	0	
221	パネル説明　赤いプレゼント箱パネル　イベントID:37600-37670		"2017-12-06 00:00:00"	"2017-12-06 00:00:00"	0	
222	ステージ画面　特殊任務水影の騎士5弾　アビリティについて		"2017-12-06 00:00:00"	"2017-12-06 00:00:00"	0	
223	パネル説明　雑煮蕎麦のレシピパネル　イベントID:37700-37820		"2017-12-20 00:00:00"	"2017-12-20 00:00:00"	0	
224	パネル説明　感謝のお賽銭　イベントID:37700-37820		"2017-12-20 00:00:00"	"2017-12-20 00:00:00"	0	
225	パネル説明　雪かきパネル　イベントID:37900-37990		"2018-01-05 00:00:00"	"2018-01-05 00:00:00"	0	
226	パネル説明　狙い撃ちキャノンパネル		"2018-01-17 00:00:00"	"2018-01-17 00:00:00"	0	
227	パネル説明　総選挙パネル　イベントID:38000-38070		"2018-01-18 00:00:00"	"2018-01-18 00:00:00"	0	
228	パネル説明　プロモートカード　イベントID:38000-38070		"2018-01-18 00:00:00"	"2018-01-18 00:00:00"	0	
229	バブルボールシップパネル		"2018-01-19 00:00:00"	"2018-01-19 00:00:00"	0	
230	パネル説明　チョコづくりパネル　イベントID:38100-38190		"2018-01-30 00:00:00"	"2018-01-30 00:00:00"	0	
231	パネル説明　おいしいチョコバナナ　イベントID:38100-38190		"2018-01-30 00:00:00"	"2018-01-30 00:00:00"	0	
232	ステージ画面　特殊任務水影の騎士6弾　アビリティについて		"2018-02-05 00:00:00"	"2018-02-05 00:00:00"	0	
233	パネル説明　毒霧発生地点　イベントID:38200-38290		"2018-02-15 00:00:00"	"2018-02-15 00:00:00"	0	
234	パネル説明　フラスパウダー　イベントID:38200-38290		"2018-02-15 00:00:00"	"2018-02-15 00:00:00"	0	
235	3大害虫前半ムービー		"2018-02-19 00:00:00"	"2018-02-19 00:00:00"	0	
236	3大害虫後半チュートリアル		"2018-02-19 00:00:00"	"2018-02-19 00:00:00"	0	
237	3大害虫後半ムービー		"2018-02-19 00:00:00"	"2018-02-19 00:00:00"	0	
238	3大害虫前半チュートリアル		"2018-02-19 00:00:00"	"2018-02-19 00:00:00"	0	
239	3大害虫後半チュートリアル		"2018-02-19 00:00:00"	"2018-02-19 00:00:00"	0	
240	3大害虫後半ステージ　報酬説明　イベントID：700000-700040		"2018-02-24 00:00:00"	"2018-02-24 00:00:00"	0	
241	パネル説明　複数弱点属性　ステージID:401310		"2018-03-01 00:00:00"	"2018-03-01 00:00:00"	0	
242	パネル説明　お菓子パネルの説明　ステージID:38300-38390		"2018-03-02 00:00:00"	"2018-03-02 00:00:00"	0	
243	3大害虫終了ムービー		"2018-03-05 00:00:00"	"2018-03-05 00:00:00"	0	
244	複数のゴール地点		"2018-03-12 00:00:00"	"2018-03-12 00:00:00"	0	
245	特命任務召喚キーチュートリアル		"2018-03-15 00:00:00"	"2018-03-15 00:00:00"	0	
246	パネル説明　スポーツパネルの説明　ステージID:38400-38490		"2018-03-16 00:00:00"	"2018-03-16 00:00:00"	0	
247	アイテム説明　シェル・シトリン　イベントID:38400-38490		"2018-03-16 00:00:00"	"2018-03-16 00:00:00"	0	
248	ステージ画面　特殊任務水影の騎士7弾　アビリティについて		"2018-03-27 00:00:00"	"2018-03-27 00:00:00"	0	
249	2018エイプリルフールマカロンクリッカーアチーブメント		"2018-03-27 00:00:00"	"2018-03-27 00:00:00"	0	
250	トレジャーラリーチュートリアル		"2018-03-29 00:00:00"	"2018-03-29 00:00:00"	0	
251	パネル説明　お花見パネル説明　イベントID38500-38590		"2018-03-30 00:00:00"	"2018-03-30 00:00:00"	0	
252	アイテム説明　花見のお弁当　イベントID38500-38590		"2018-03-30 00:00:00"	"2018-03-30 00:00:00"	0	
253	パネル説明　イースターカジノパネル説明　イベントID38600-38690		"2018-03-30 00:00:00"	"2018-03-30 00:00:00"	0	
254	アイテム説明　豪華なパンケーキ　イベントID38600-38690		"2018-03-30 00:00:00"	"2018-03-30 00:00:00"	0	
255	ステージ画面　水影1章EX破級　ID：410150		"2018-04-18 00:00:00"	"2018-04-18 00:00:00"	0	
256	2回目:3大害虫前半ムービー		"2018-04-23 00:00:00"	"2018-04-23 00:00:00"	0	
257	2回目:3大害虫後半ムービー		"2018-04-23 00:00:00"	"2018-04-23 00:00:00"	0	
258	2回目:3大害虫終了後ムービー		"2018-04-23 00:00:00"	"2018-04-23 00:00:00"	0	
259	2回目:3大害虫前半チュートリアル		"2018-04-23 00:00:00"	"2018-04-23 00:00:00"	0	
260	2回目:3大害虫後半チュートリアル		"2018-04-23 00:00:00"	"2018-04-23 00:00:00"	0	
261	2回目:3大害虫後半コア撃破後チュートリアル		"2018-04-23 00:00:00"	"2018-04-23 00:00:00"	0	
262	特殊極限第5弾　複数弱点属性（突魔）		"2018-04-25 00:00:00"	"2018-04-25 00:00:00"	0	
263	パネル説明　報酬パネル＆木彫りの記念ブローチ説明　ID38700-38790		"2018-04-26 00:00:00"	"2018-04-26 00:00:00"	0	
264	溶けない雪玉パネル説明		"2018-05-02 00:00:00"	"2018-05-02 00:00:00"	0	
265	パネル説明　カラクリパネル　イベントID38800-38890		"2018-05-10 00:00:00"	"2018-05-10 00:00:00"	0	
266	アイテム説明　秘密の鍵　イベントID38800-38890		"2018-05-10 00:00:00"	"2018-05-10 00:00:00"	0	
267	パネル説明　煙玉パネル　イベントID38800-38890		"2018-05-10 00:00:00"	"2018-05-10 00:00:00"	0	
268	パネル説明　花びらの雫パネル　イベントID38900-38990		"2018-05-10 00:00:00"	"2018-05-10 00:00:00"	0	
269	アイテム説明　梅雨晴れの雲　イベントID38900-38990		"2018-05-10 00:00:00"	"2018-05-10 00:00:00"	0	
270	ステージ画面　特殊任務水影の騎士8弾　ルート分岐パネル		"2018-05-27 00:00:00"	"2018-05-27 00:00:00"	0	
271	パネル説明　封筒パネル　イベントID39000-39090		"2018-06-07 00:00:00"	"2018-06-07 00:00:00"	0	
272	パネル説明　ビーチボールパネル　イベントID39100-39190		"2018-06-20 00:00:00"	"2018-06-20 00:00:00"	0	
273	アイテム説明　レイク・カルセドニー　イベントID39100-39190		"2018-06-20 00:00:00"	"2018-06-20 00:00:00"	0	
274	特殊極限第6弾　複数弱点属性（斬突）		"2018-06-22 00:00:00"	"2018-06-22 00:00:00"	0	
275	スマホ版　初回ステージ画面遷移時のアチーブメント		"2018-07-02 00:00:00"	"2018-07-02 00:00:00"	0	
276	スマホ版　初回フィルター表示時のアチーブメント		"2018-07-02 00:00:00"	"2018-07-02 00:00:00"	0	
277	スマホ版　贈り物画面で好感度100％にした		"2018-07-02 00:00:00"	"2018-07-02 00:00:00"	0	
278	スマホ版　団長レベルが10に到達		"2018-07-02 00:00:00"	"2018-07-02 00:00:00"	0	
279	スマホ版　☆5以上確定ガチャチケットを獲得した		"2018-07-02 00:00:00"	"2018-07-02 00:00:00"	0	
280	スマホ版　Googleplay、またはiosで初めてデートシーンを閲覧した		"2018-07-02 00:00:00"	"2018-07-02 00:00:00"	0	
281	パネル説明　カットラスパネル　イベントID39200-39290		"2018-07-04 00:00:00"	"2018-07-04 00:00:00"	0	
282	アイテム説明　導きの操舵輪　イベントID39200-39290		"2018-07-04 00:00:00"	"2018-07-04 00:00:00"	0	
283	ステージ画面　水影2章EX破級　ID：410250		"2018-07-12 00:00:00"	"2018-07-12 00:00:00"	0	
284	パネル説明　ステラのひかりパネル　イベントID39300-39390		"2018-07-18 00:00:00"	"2018-07-18 00:00:00"	0	
285	アイテム説明　綺羅星の金平糖　イベントID39300-39390		"2018-07-18 00:00:00"	"2018-07-18 00:00:00"	0	
286	2018ナズナ投票		"2018-07-18 00:00:00"	"2018-07-18 00:00:00"	0	
287	ステージ画面　特殊任務水影の騎士9弾　世界花の奇跡パネルについて		"2018-07-19 00:00:00"	"2018-07-19 00:00:00"	0	
288	2018ナズナ投票会話イベント		"2018-07-19 00:00:00"	"2018-07-19 00:00:00"	0	
289	2018ナズナ投票手紙イベント		"2018-07-19 00:00:00"	"2018-07-19 00:00:00"	0	
290	パネル説明　あざやか提灯パネル　イベントID39400-39490		"2018-07-18 00:00:00"	"2018-07-18 00:00:00"	0	
291	パネル説明　獄舎の鍵パネル　イベントID39500-39590		"2018-07-04 00:00:00"	"2018-07-04 00:00:00"	0	
292	アイテム説明　封壊の斧　イベントID39500-39590		"2018-07-04 00:00:00"	"2018-07-04 00:00:00"	0	
293	パネル説明　大道芸パネル　イベントID39600-39690		"2018-07-04 00:00:00"	"2018-07-04 00:00:00"	0	
294	アイテム説明　鮮やかな入場券　イベントID39600-39690		"2018-07-04 00:00:00"	"2018-07-04 00:00:00"	0	
295	通常任務シーズン２PV視聴		"2018-09-03 00:00:00"	"2018-09-03 00:00:00"	0	
296	パネル説明　フラッグパネル　イベントID39700-39790		"2018-07-04 00:00:00"	"2018-07-04 00:00:00"	0	
297	アイテム説明　誘いのお菓子　イベントID39700-39790		"2018-09-03 00:00:00"	"2018-09-03 00:00:00"	0	
298	クジラ艇　ストーリー閲覧確認用		"2018-09-14 00:00:00"	"2018-09-14 00:00:00"	0	
299	水族艦編成チュートリアル		"2018-09-20 00:00:00"	"2018-09-20 00:00:00"	0	
300	特殊極限第7弾　複数弱点属性（打魔）		"2018-09-20 00:00:00"	"2018-09-20 00:00:00"	0	
301	パネル説明　アフタヌーンティーパネル　イベントID39800-39890		"2018-09-27 00:00:00"	"2018-09-27 00:00:00"	0	
302	ステージ画面　特殊任務水影の騎士10弾		"2018-10-09 00:00:00"	"2018-10-09 00:00:00"	0	
303	パネル説明　アイシングクッキーパネル　イベントID39900-39990		"2018-10-09 00:00:00"	"2018-10-09 00:00:00"	0	
304	アイテム説明　金色のかぼちゃプリン　イベントID39900-39990		"2018-10-09 00:00:00"	"2018-10-09 00:00:00"	0	
305	パネル説明　風流な扇子パネル　イベントID40000-40090		"2018-10-25 00:00:00"	"2018-10-25 00:00:00"	0	
306	アイテム説明　でんでん太鼓　イベントID40000-40090		"2018-10-25 00:00:00"	"2018-10-25 00:00:00"	0	
307	パネル説明　動物バルーンパネル　イベントID40100-40190		"2018-10-25 00:00:00"	"2018-10-25 00:00:00"	0	
308	アイテム説明　おいしいほね　イベントID40100-40190		"2018-10-25 00:00:00"	"2018-10-25 00:00:00"	0	
309	特殊極限第8弾　複数弱点属性（斬魔）		"2018-11-08 00:00:00"	"2018-11-08 00:00:00"	0	
310	パネル説明　ニットギフトパネル　イベントID40200-40290		"2018-11-21 00:00:00"	"2018-11-21 00:00:00"	0	
311	ステージ画面　特殊任務水影の騎士11弾		"2018-11-30 00:00:00"	"2018-11-30 00:00:00"	0	
312	特殊極限第8弾　複数弱点属性（打突）		"2018-12-06 00:00:00"	"2018-12-06 00:00:00"	0	
313	パネル説明　賛美の楽譜パネル　イベントID40300-40390		"2018-12-07 00:00:00"	"2018-12-07 00:00:00"	0	
314	アイテム説明　聖夜のトランペット　イベントID40300-40390		"2018-12-07 00:00:00"	"2018-12-07 00:00:00"	0	
315	パネル説明　プレゼント袋パネル　イベントID40300-40390		"2018-12-07 00:00:00"	"2018-12-07 00:00:00"	0	
316	パネル説明　正月支度パネル　イベント40400-40490		"2018-12-20 00:00:00"	"2018-12-20 00:00:00"	0	
317	アイテム説明　祈りの枝葉　イベント40400-40490		"2018-12-20 00:00:00"	"2018-12-20 00:00:00"	0	
318	特殊チャレンジ任務　害虫連戦パネル		"2018-12-20 00:00:00"	"2018-12-20 00:00:00"	0	
319	レベル上限突破アイテム説明		"0208-12-22 00:00:00"	"2018-12-22 00:00:00"	0	
320	パネル説明　灯の花パネル　イベント40500-40590		"2018-12-26 00:00:00"	"2018-12-26 00:00:00"	0	
321	アイテム説明　灯の花のランタン　イベント40500-40590		"2018-12-26 00:00:00"	"2018-12-26 00:00:00"	0	
322	ステージ画面　水影3章EX破級　ID：410350		"2019-01-10 00:00:00"	"2019-01-10 00:00:00"	0	
323	チャレンジダンジョン解放		"2019-01-15 00:00:00"	"2019-01-15 00:00:00"	0	
324	パネル説明　台本パネル　イベント40600-40690		"2019-01-17 00:00:00"	"2019-01-17 00:00:00"	0	
325	アイテム説明　おひめさまティアラ　イベント40600-40690		"2019-01-17 00:00:00"	"2019-01-17 00:00:00"	0	
326	パネル説明　調理ボウルパネル　イベント40700-40790		"2019-01-29 00:00:00"	"2019-01-29 00:00:00"	0	
327	アイテム説明　恋の成熟ケーキ　イベント40700-40790		"2019-01-29 00:00:00"	"2019-01-29 00:00:00"	0	
328	「ナーエちゃんはじめまして」閲覧フラグ用		"2019-02-05 00:00:00"	"2019-02-05 00:00:00"	0	
329	ステージ画面　特殊任務水影の騎士12弾		"2019-02-07 00:00:00"	"2019-02-07 00:00:00"	0	
330	クイズ　問題1	fkg_se_question	"2019-02-08 00:00:00"	"2019-02-08 00:00:00"	0	
331	クイズ　問題2	fkg_se_question	"2019-02-08 00:00:00"	"2019-02-08 00:00:00"	0	
332	クイズ　問題3	fkg_se_question	"2019-02-08 00:00:00"	"2019-02-08 00:00:00"	0	
333	クイズ　問題4	fkg_se_question	"2019-02-08 00:00:00"	"2019-02-08 00:00:00"	0	
334	クイズ　問題5	fkg_se_question	"2019-02-08 00:00:00"	"2019-02-08 00:00:00"	0	
335	クイズ　問題6	fkg_se_question	"2019-02-08 00:00:00"	"2019-02-08 00:00:00"	0	
336	パネル説明　ボート券パネル　イベント40800-40890		"2019-02-14 00:00:00"	"2019-02-14 00:00:00"	0	
337	アイテム説明　トロフィオパール　イベント40800-40890		"2019-02-14 00:00:00"	"2019-02-14 00:00:00"	0	
338	パネル説明　ボート加速パネル・ボムパネル		"2019-02-14 00:00:00"	"2019-02-14 00:00:00"	0	
339	パネル説明　順位付きゴールパネル		"2019-02-14 00:00:00"	"2019-02-14 00:00:00"	0	
340	コラボ用		"2019-02-14 00:00:00"	"2019-02-14 00:00:00"	0	
341	コラボ　報酬パネル		"2019-02-26 00:00:00"	"2019-02-26 00:00:00"	0	
342	パネル説明　事件の証拠物品パネル　イベント40900-40990		"2019-02-27 00:00:00"	"2019-02-27 00:00:00"	0	
343	アイテム説明　正義の捕り物道具　イベント40900-40990		"2019-02-26 00:00:00"	"2019-02-27 00:00:00"	0	
344	イベント107弾レイド_チュートリアル		"2019-03-03 00:00:00"	"2019-03-03 00:00:00"	0	
345	パネル説明　カジノチップパネル　イベント41000-41090		"2019-03-13 00:00:00"	"2019-03-13 00:00:00"	0	
346	アイテム説明　ゴールデンダイス道具　イベント41000-41090		"2019-03-13 00:00:00"	"2019-03-13 00:00:00"	0	
347	ステージ画面　極限任務ストーリーズ　第1弾		"2019-03-22 00:00:00"	"2019-03-22 00:00:00"	0	
348	パネル説明　原石パネル　イベント41100-41190		"2019-03-26 00:00:00"	"2019-03-26 00:00:00"	0	
349	アイテム説明　探索地図道具　イベント41100-41190		"2019-03-26 00:00:00"	"2019-03-26 00:00:00"	0	
350	パネル説明　封印パネル		"2019-03-28 00:00:00"	"2019-03-28 00:00:00"	0	
351	エイプリルフール2019		"2019-03-28 00:00:00"	"2019-03-28 00:00:00"	0	
352	"クイズ　第二回 問題1"	fkg_se_question	"2019-04-02 00:00:00"	"2019-04-02 00:00:00"	0	
353	"クイズ　第二回 問題2"	fkg_se_question	"2019-04-02 00:00:00"	"2019-04-02 00:00:00"	0	
354	"クイズ　第二回 問題3"	fkg_se_question	"2019-04-02 00:00:00"	"2019-04-02 00:00:00"	0	
355	"クイズ　第二回 問題4"	fkg_se_question	"2019-04-02 00:00:00"	"2019-04-02 00:00:00"	0	
356	"クイズ　第二回 問題5"	fkg_se_question	"2019-04-02 00:00:00"	"2019-04-02 00:00:00"	0	
357	"クイズ　第二回 問題6"	fkg_se_question	"2019-04-02 00:00:00"	"2019-04-02 00:00:00"	0	
358	"クイズ　第二回 問題7"	fkg_se_question	"2019-04-02 00:00:00"	"2019-04-02 00:00:00"	0	
359	パネル説明　エッグ＆スプーンパネル　イベント41200-41290		"2019-04-10 00:00:00"	"2019-04-10 00:00:00"	0	
360	イベント　追加ステージ１日目		"2019-04-18 00:00:00"	"2019-04-18 00:00:00"	0	
361	イベント　追加ステージ２日目		"2019-04-18 00:00:00"	"2019-04-18 00:00:00"	0	
362	イベント　追加ステージ３日目		"2019-04-18 00:00:00"	"2019-04-18 00:00:00"	0	
363	イベント　追加ステージ４日目		"2019-04-18 00:00:00"	"2019-04-18 00:00:00"	0	
364	イベント　追加ステージ５日目		"2019-04-18 00:00:00"	"2019-04-18 00:00:00"	0	
365	イベント　追加ステージ６日目		"2019-04-18 00:00:00"	"2019-04-18 00:00:00"	0	
366	イベント　追加ステージ７日目		"2019-04-18 00:00:00"	"2019-04-18 00:00:00"	0	
367	ステージ画面　特殊任務水影の騎士12弾　ハートドライブ		"2019-04-18 00:00:00"	"2019-04-18 00:00:00"	0	
368	パネル説明　グローブパネル　イベント41300-41390		"2019-04-22 00:00:00"	"2019-04-22 00:00:00"	0	
369	アイテム説明　ウィニングボール　イベント41300-41390		"2019-04-22 00:00:00"	"2019-04-22 00:00:00"	0	
370	"クイズ　第3回 問題1"	fkg_se_question	"2019-04-23 00:00:00"	"2019-04-23 00:00:00"	0	
371	"クイズ　第3回 問題2"	fkg_se_question	"2019-04-23 00:00:00"	"2019-04-23 00:00:00"	0	
372	"クイズ　第3回 問題3"	fkg_se_question	"2019-04-23 00:00:00"	"2019-04-23 00:00:00"	0	
373	"クイズ　第3回 問題4"	fkg_se_question	"2019-04-23 00:00:00"	"2019-04-23 00:00:00"	0	
374	"クイズ　第3回 問題5"	fkg_se_question	"2019-04-23 00:00:00"	"2019-04-23 00:00:00"	0	
375	"クイズ　第3回 問題6"	fkg_se_question	"2019-04-23 00:00:00"	"2019-04-23 00:00:00"	0	
376	"クイズ　第3回 問題7"	fkg_se_question	"2019-04-23 00:00:00"	"2019-04-23 00:00:00"	0	
377	パネル説明　陽光の雫パネル　イベント41500-41590		"2019-04-26 00:00:00"	"2019-04-26 00:00:00"	0	
378	アイテム説明　陽光ゼリー　イベント41500-41590		"2019-04-26 00:00:00"	"2019-04-26 00:00:00"	0	
379	パネル説明　ジャンプキノコパネル		"2019-05-22 00:00:00"	"2019-05-22 00:00:00"	0	
380	パネル説明　わくわくキノコパネル　イベント41600-41690		"2019-05-23 00:00:00"	"2019-05-23 00:00:00"	0	
381	アイテム説明　ダイヤモンドキノコ　イベント41600-41690		"2019-05-23 00:00:00"	"2019-05-23 00:00:00"	0	
382	パネル説明　トルソーとドレスパネル　イベント41700-41790		"2019-06-04 00:00:00"	"2019-06-04 00:00:00"	0	
383	アイテム説明　クリスタルブーケ　イベント41700-41790		"2019-06-04 00:00:00"	"2019-06-04 00:00:00"	0	
384	パネル説明　保存食パネル　イベント41800-41890		"2019-06-18 00:00:00"	"2019-06-18 00:00:00"	0	
385	アイテム説明　七色のミル　イベント41800-41890		"2019-06-18 00:00:00"	"2019-06-18 00:00:00"	0	
386	すれ違う少女　第1章		"2019-06-19 00:00:00"	"2019-06-19 00:00:00"	0	
387	パネル説明　お掃除メカナズナパネル		"2019-06-19 00:00:00"	"2019-06-19 00:00:00"	0	
388	ステージ画面　特殊任務水影の騎士14弾		"2019-06-25 00:00:00"	"2019-06-25 00:00:00"	0	
389	パネル説明　海の家の食べ物パネル		"2019-07-02 00:00:00"	"2019-07-02 00:00:00"	0	
390	"クイズ　夏用 問題1"	fkg_se_question	"2019-07-08 00:00:00"	"2019-07-08 00:00:00"	0	
391	"クイズ　夏用 問題2"	fkg_se_question	"2019-07-08 00:00:00"	"2019-07-08 00:00:00"	0	
392	"クイズ　夏用 問題3"	fkg_se_question	"2019-07-08 00:00:00"	"2019-07-08 00:00:00"	0	
393	"クイズ　夏用 問題4"	fkg_se_question	"2019-07-08 00:00:00"	"2019-07-08 00:00:00"	0	
394	"クイズ　夏用 問題5"	fkg_se_question	"2019-07-08 00:00:00"	"2019-07-08 00:00:00"	0	
395	"クイズ　夏用 問題6"	fkg_se_question	"2019-07-08 00:00:00"	"2019-07-08 00:00:00"	0	
396	"クイズ　夏用 問題7"	fkg_se_question	"2019-07-08 00:00:00"	"2019-07-08 00:00:00"	0	
397	"クイズ　夏用 問題8"	fkg_se_question	"2019-07-08 00:00:00"	"2019-07-08 00:00:00"	0	
398	パネル説明　マニュ救出パネル　イベント42000-42090		"2019-07-08 00:00:00"	"2019-07-08 00:00:00"	0	
399	アイテム説明　スーパードリンク　イベント42000-42090		"2019-07-08 00:00:00"	"2019-07-08 00:00:00"	0	
400	ナーエとスタートパネル　イベントID：42000-42070		"2019-07-08 00:00:00"	"2019-07-08 00:00:00"	0	
401	3大害虫(ミズウォルム)前半ムービー		"2019-07-17 00:00:00"	"2019-07-17 00:00:00"	0	
402	3大害虫(ミズウォルム)後半ムービー		"2019-07-17 00:00:00"	"2019-07-17 00:00:00"	0	
403	3大害虫(ミズウォルム)終了後ムービー		"2019-07-17 00:00:00"	"2019-07-17 00:00:00"	0	
404	3大害虫(ミズウォルム)前半チュートリアル		"2019-07-17 00:00:00"	"2019-07-17 00:00:00"	0	
405	3大害虫(ミズウォルム)会話スクリプト		"2019-07-17 00:00:00"	"2019-07-17 00:00:00"	0	
406	3大害虫(ミズウォルム)精霊の花パネル		"2019-07-22 00:00:00"	"2019-07-22 00:00:00"	0	
407	3大害虫(ミズウォルム)千花繚乱の勲章		"2019-07-22 00:00:00"	"2019-07-22 00:00:00"	0	
408	3大害虫(ミズウォルム)前半チュートリアル2		"2019-07-22 00:00:00"	"2019-07-22 00:00:00"	0	
409	パネル説明　勝利のビーチフラッグ　イベント42100-42190		"2019-07-31 00:00:00"	"2019-07-31 00:00:00"	0	
410	アイテム説明　スポーツドリンク　イベント42100-42190		"2019-07-31 00:00:00"	"2019-07-31 00:00:00"	0	
411	パネル説明　スワンうきわ　イベント42200-42290		"2019-08-13 00:00:00"	"2019-08-13 00:00:00"	0	
412	アイテム説明　アンカーターコイズ　イベント42200-42290		"2019-08-13 00:00:00"	"2019-08-13 00:00:00"	0	
413	"クイズ　第4回 問題1"	fkg_se_question	"2019-08-16 00:00:00"	"2019-08-16 00:00:00"	0	
414	"クイズ　第4回 問題2"	fkg_se_question	"2019-08-16 00:00:00"	"2019-08-16 00:00:00"	0	
415	"クイズ　第4回 問題3"	fkg_se_question	"2019-08-16 00:00:00"	"2019-08-16 00:00:00"	0	
416	"クイズ　第4回 問題4"	fkg_se_question	"2019-08-16 00:00:00"	"2019-08-16 00:00:00"	0	
417	"クイズ　第4回 問題5"	fkg_se_question	"2019-08-16 00:00:00"	"2019-08-16 00:00:00"	0	
418	"クイズ　第4回 問題6"	fkg_se_question	"2019-08-16 00:00:00"	"2019-08-16 00:00:00"	0	
